Ticker,Date/Time,Open,Low,High,Close,ROC,Type Of Trade
DMART.EQ-NSE,5/20/2020,2335.0,2318.0,2454.35,2454.35,4.8627946299427505,1
DMART.EQ-NSE,5/21/2020,2452.0,2375.0,2519.95,2470.25,0.738791620281348,1
DMART.EQ-NSE,5/22/2020,2484.8,2381.5,2518.0,2398.3,-3.6067214276779382,0
DMART.EQ-NSE,5/26/2020,2339.0,2278.4,2340.0,2283.25,-2.4416949523705247,0
DMART.EQ-NSE,5/27/2020,2222.2,2176.0,2275.0,2200.2,-0.9999090991728025,0
DMART.EQ-NSE,5/28/2020,2210.0,2205.0,2310.2,2308.45,4.264766401698101,1
DMART.EQ-NSE,5/29/2020,2330.0,2229.0,2358.0,2269.35,-2.67257144116157,0
DMART.EQ-NSE,6/1/20,2320.1,2282.65,2328.55,2305.5,-0.6332682715246111,0
DMART.EQ-NSE,6/2/20,2309.1,2290.05,2389.0,2381.7,3.0482428517445483,1
DMART.EQ-NSE,6/3/20,2390.0,2330.0,2450.0,2349.3,-1.7324309368748059,0
DMART.EQ-NSE,6/4/20,2362.0,2311.3,2434.0,2414.2,2.1622069422582975,1
DMART.EQ-NSE,6/5/20,2438.0,2434.15,2524.0,2499.0,2.4409763905562225,1
DMART.EQ-NSE,6/8/20,2520.0,2414.2,2527.0,2459.5,-2.4598495629192927,0
DMART.EQ-NSE,6/9/20,2461.0,2370.0,2468.8,2390.1,-2.966403079369068,0
DMART.EQ-NSE,6/10/20,2400.0,2360.0,2429.95,2388.35,-0.48778445370235063,0
DMART.EQ-NSE,6/11/20,2390.0,2365.0,2422.8,2406.5,0.6856430500727196,1
DMART.EQ-NSE,6/12/20,2312.0,2312.0,2438.0,2397.8,3.5782800900825826,1
DMART.EQ-NSE,6/15/2020,2373.0,2337.05,2422.0,2365.3,-0.3255401006214779,0
DMART.EQ-NSE,6/16/2020,2399.0,2356.6,2434.0,2403.55,0.18930332216929882,1
DMART.EQ-NSE,6/17/2020,2390.0,2325.0,2404.0,2340.4,-2.11929584686378,0
DMART.EQ-NSE,6/18/2020,2331.0,2320.3,2365.0,2350.85,0.8443754386711151,1
DMART.EQ-NSE,6/19/2020,2372.7,2310.0,2399.0,2363.15,-0.40412161733278573,0
DMART.EQ-NSE,6/22/2020,2366.0,2340.0,2399.4,2350.4,-0.6637168141592881,0
DMART.EQ-NSE,6/23/2020,2350.3,2340.0,2375.0,2359.9,0.4067968981736476,1
DMART.EQ-NSE,6/24/2020,2397.8,2342.0,2424.0,2358.35,-1.672779697669993,0
DMART.EQ-NSE,6/25/2020,2348.0,2298.1,2348.7,2305.55,-1.84120925592591,0
DMART.EQ-NSE,6/26/2020,2329.7,2290.0,2337.85,2294.4,-1.5385285913528473,0
DMART.EQ-NSE,6/29/2020,2294.4,2274.0,2334.7,2290.95,-0.15059254894259033,0
DMART.EQ-NSE,6/30/2020,2314.7,2288.0,2332.5,2317.15,0.10573333621044269,1
DMART.EQ-NSE,7/1/20,2325.0,2285.0,2327.0,2289.35,-1.5572105619499024,0
DMART.EQ-NSE,7/2/20,2302.0,2285.0,2325.0,2295.5,-0.2831627096493139,0
DMART.EQ-NSE,7/3/20,2305.0,2276.05,2309.95,2290.15,-0.6484291421959221,0
DMART.EQ-NSE,7/6/20,2296.0,2296.0,2355.0,2323.0,1.162290142057684,1
DMART.EQ-NSE,7/7/20,2313.1,2305.0,2381.0,2361.7,2.0578396917474664,1
DMART.EQ-NSE,7/8/20,2385.0,2300.45,2385.3,2319.55,-2.8216679959474815,0
DMART.EQ-NSE,7/9/20,2329.7,2309.0,2364.0,2320.35,-0.40295645053547563,0
DMART.EQ-NSE,7/10/20,2328.7,2306.65,2342.05,2322.7,-0.25832005855254664,0
DMART.EQ-NSE,7/13/2020,2210.05,2180.0,2304.95,2233.95,1.0698538463259983,1
DMART.EQ-NSE,7/14/2020,2215.0,2148.0,2220.0,2154.85,-2.7913775900874813,0
DMART.EQ-NSE,7/15/2020,2170.0,2135.0,2195.0,2146.35,-1.101870617560048,0
DMART.EQ-NSE,7/16/2020,2145.0,1980.0,2149.7,2007.05,-6.873271717196884,0
DMART.EQ-NSE,7/17/2020,2000.0,1955.0,2019.8,1989.75,-0.5151400929765045,0
DMART.EQ-NSE,7/20/2020,1979.9,1968.0,2039.0,2019.0,1.9366022783556172,1
DMART.EQ-NSE,7/21/2020,2035.0,2021.05,2054.9,2040.8,0.28420227361818673,1
DMART.EQ-NSE,7/22/2020,2055.0,2010.0,2120.6,2110.0,2.6066350710900474,1
DMART.EQ-NSE,7/23/2020,2107.7,2095.0,2148.0,2100.35,-0.3499416763872645,0
DMART.EQ-NSE,7/24/2020,2095.0,2027.0,2124.8,2031.4,-3.130845722162051,0
DMART.EQ-NSE,7/27/2020,2044.0,2001.5,2060.0,2026.1,-0.8834707072701293,0
DMART.EQ-NSE,7/28/2020,2060.0,2027.8,2067.0,2051.4,-0.4192258945110611,0
DMART.EQ-NSE,7/29/2020,2060.0,2041.1,2075.0,2049.7,-0.5025125628140793,0
DMART.EQ-NSE,7/30/2020,2039.0,2030.0,2068.0,2040.2,0.058817762964417486,1
DMART.EQ-NSE,7/31/2020,2046.0,2033.05,2075.0,2063.45,0.8456710848336437,1
DMART.EQ-NSE,8/3/20,2068.7,2060.3,2112.7,2093.15,1.168095931968577,1
DMART.EQ-NSE,8/4/20,2093.15,2090.0,2178.0,2165.1,3.3231721398549636,1
DMART.EQ-NSE,8/5/20,2175.0,2151.05,2189.95,2163.45,-0.5338695139707497,0
DMART.EQ-NSE,8/6/20,2170.0,2135.65,2191.95,2150.55,-0.9044197995861438,0
DMART.EQ-NSE,8/7/20,2170.0,2133.0,2176.4,2138.4,-1.4777403666292512,0
DMART.EQ-NSE,8/10/20,2138.4,2100.0,2145.0,2116.5,-1.0347271438696004,0
DMART.EQ-NSE,8/11/20,2120.0,2110.35,2143.15,2131.95,0.560519712000742,1
DMART.EQ-NSE,8/12/20,2139.0,2122.0,2175.0,2169.2,1.3922183293379966,1
DMART.EQ-NSE,8/13/2020,2177.0,2150.0,2213.45,2207.1,1.3637805264827108,1
DMART.EQ-NSE,8/14/2020,2214.3,2173.55,2219.9,2178.0,-1.666666666666675,0
DMART.EQ-NSE,8/17/2020,2181.0,2160.0,2203.75,2189.75,0.3995889941774175,1
DMART.EQ-NSE,8/18/2020,2195.0,2170.0,2266.3,2259.45,2.85246409524441,1
DMART.EQ-NSE,8/19/2020,2279.0,2240.0,2309.25,2266.6,-0.547074913968062,0
DMART.EQ-NSE,8/20/2020,2252.0,2219.0,2290.0,2285.9,1.4830045058839008,1
DMART.EQ-NSE,8/21/2020,2290.4,2252.35,2300.0,2259.45,-1.3698023855363153,0
DMART.EQ-NSE,8/24/2020,2269.95,2244.0,2272.0,2250.3,-0.8732169044127287,0
DMART.EQ-NSE,8/25/2020,2267.2,2260.1,2351.75,2341.15,3.158704055699134,1
DMART.EQ-NSE,8/26/2020,2343.0,2343.0,2425.0,2410.1,2.784116841624825,1
DMART.EQ-NSE,8/27/2020,2440.0,2351.25,2445.0,2380.85,-2.4844068294936723,0
DMART.EQ-NSE,8/28/2020,2376.75,2300.0,2376.9,2319.4,-2.472622229887036,0
DMART.EQ-NSE,8/31/2020,2298.9,2195.0,2298.9,2251.25,-2.116601887840093,0
DMART.EQ-NSE,9/1/20,2244.0,2202.0,2280.0,2241.6,-0.10706638115632097,0
DMART.EQ-NSE,9/2/20,2247.85,2212.05,2275.0,2218.45,-1.3252496112150418,0
DMART.EQ-NSE,9/3/20,2239.0,2229.0,2324.3,2278.4,1.7292837078651726,1
DMART.EQ-NSE,9/4/20,2251.1,2183.3,2367.85,2251.45,0.015545537320389486,1
DMART.EQ-NSE,9/7/20,2270.0,2240.15,2278.25,2261.4,-0.3802953922348947,0
DMART.EQ-NSE,9/8/20,2263.15,2235.05,2297.85,2246.6,-0.7366687438796484,0
DMART.EQ-NSE,9/9/20,2230.0,2207.6,2257.95,2222.7,-0.32842938768165664,0
DMART.EQ-NSE,9/10/20,2225.0,2215.0,2244.95,2237.75,0.5697687409228019,1
DMART.EQ-NSE,9/11/20,2241.9,2226.05,2273.0,2239.35,-0.11387232902405528,0
DMART.EQ-NSE,9/14/2020,2250.0,2150.05,2258.95,2162.7,-4.0366208905534835,0
DMART.EQ-NSE,9/15/2020,2185.0,2130.0,2185.0,2136.15,-2.286824427123559,0
DMART.EQ-NSE,9/16/2020,2152.55,2130.7,2173.0,2135.95,-0.7771717502750703,0
DMART.EQ-NSE,9/17/2020,2147.0,2133.1,2167.0,2139.05,-0.371660316495632,0
DMART.EQ-NSE,9/18/2020,2149.9,2104.0,2175.95,2149.05,-0.0395523603452646,0
DMART.EQ-NSE,9/21/2020,2175.0,2056.0,2177.0,2097.45,-3.697346778230718,0
DMART.EQ-NSE,9/22/2020,2099.0,1995.1,2104.85,2049.3,-2.4252183672473437,0
DMART.EQ-NSE,9/23/2020,2066.95,2047.0,2100.0,2055.3,-0.5668272271687654,0
DMART.EQ-NSE,9/24/2020,2047.9,2037.6,2084.0,2047.35,-0.026863994920271663,0
DMART.EQ-NSE,9/25/2020,2042.1,2042.1,2120.0,2102.7,2.882008845769721,1
DMART.EQ-NSE,9/28/2020,2110.9,2098.0,2142.0,2108.4,-0.11857332574464047,0
DMART.EQ-NSE,9/29/2020,2108.4,2082.9,2150.6,2133.25,1.1648892534864599,1
DMART.EQ-NSE,9/30/2020,2134.0,2115.0,2219.8,2203.15,3.138687787939999,1
DMART.EQ-NSE,10/1/20,2210.0,2171.1,2242.0,2184.8,-1.1534236543390615,0
DMART.EQ-NSE,10/5/20,2192.95,2104.0,2197.15,2110.45,-3.9091189082897015,0
DMART.EQ-NSE,10/6/20,2135.75,2066.0,2135.75,2083.05,-2.5299440723938367,0
DMART.EQ-NSE,10/7/20,2092.95,2047.0,2108.7,2066.1,-1.2995498765790576,0
DMART.EQ-NSE,10/8/20,2085.0,2045.05,2090.0,2065.35,-0.9514125935071582,0
DMART.EQ-NSE,10/9/20,2068.0,2035.05,2090.9,2057.6,-0.5054432348367074,0
DMART.EQ-NSE,10/12/20,2072.0,1995.1,2084.0,2002.6,-3.465494856686312,0
DMART.EQ-NSE,10/13/2020,2002.6,1965.0,2035.45,1977.45,-1.271839995954379,0
DMART.EQ-NSE,10/14/2020,1984.9,1966.25,2014.85,1974.55,-0.524170064065237,0
DMART.EQ-NSE,10/15/2020,1987.1,1970.05,1998.5,1977.7,-0.47529959043332476,0
DMART.EQ-NSE,10/16/2020,1980.0,1970.0,1999.0,1984.2,0.21167221046265727,1
DMART.EQ-NSE,10/19/2020,1969.05,1954.85,2140.0,2094.3,5.980518550350963,1
DMART.EQ-NSE,10/20/2020,2099.0,2056.0,2170.0,2143.05,2.0554816733160766,1
DMART.EQ-NSE,10/21/2020,2143.05,2061.05,2170.0,2081.35,-2.964422129867647,0
DMART.EQ-NSE,10/22/2020,2081.0,2062.9,2129.9,2100.3,0.9189163452840157,1
DMART.EQ-NSE,10/23/2020,2106.95,2081.0,2133.85,2116.55,0.45356830691457145,1
DMART.EQ-NSE,10/26/2020,2120.0,2100.35,2150.0,2144.25,1.130931561151918,1
DMART.EQ-NSE,10/27/2020,2133.0,2111.85,2188.0,2176.2,1.985111662531009,1
DMART.EQ-NSE,10/28/2020,2197.0,2175.0,2249.0,2240.2,1.9283992500669502,1
DMART.EQ-NSE,10/29/2020,2200.0,2185.0,2277.6,2267.1,2.9597282872392006,1
DMART.EQ-NSE,10/30/2020,2260.0,2195.75,2278.9,2239.9,-0.8973614893521992,0
DMART.EQ-NSE,11/2/20,2240.0,2163.0,2259.0,2205.75,-1.552759832256602,0
DMART.EQ-NSE,11/3/20,2203.8,2180.0,2245.0,2209.05,0.23765872207510017,1
DMART.EQ-NSE,11/4/20,2210.05,2210.05,2300.0,2290.8,3.5249694429893488,1
DMART.EQ-NSE,11/5/20,2202.5,2202.5,2325.45,2281.95,3.481671377549895,1
DMART.EQ-NSE,11/6/20,2281.95,2243.45,2303.25,2294.6,0.551294343240656,1
DMART.EQ-NSE,11/9/20,2306.05,2283.05,2335.0,2325.85,0.8513016746565655,1
DMART.EQ-NSE,11/10/20,2340.0,2315.5,2368.9,2362.4,0.948188283101934,1
DMART.EQ-NSE,11/11/20,2373.9,2361.0,2403.0,2398.2,1.0132599449587076,1
DMART.EQ-NSE,11/12/20,2400.0,2361.05,2410.0,2400.3,0.012498437695295666,1
DMART.EQ-NSE,11/13/2020,2390.0,2361.5,2399.0,2383.05,-0.29164306246196336,0
DMART.EQ-NSE,11/14/2020,2405.0,2346.0,2407.0,2374.15,-1.2994124212876148,0
DMART.EQ-NSE,11/17/2020,2374.15,2374.15,2507.95,2432.15,2.384721337088584,1
DMART.EQ-NSE,11/18/2020,2420.0,2360.85,2420.0,2375.05,-1.892591734910836,0
DMART.EQ-NSE,11/19/2020,2375.0,2330.0,2415.0,2392.2,0.719003427807032,1
DMART.EQ-NSE,11/20/2020,2390.0,2350.55,2438.95,2382.6,-0.31058507512801525,0
DMART.EQ-NSE,11/23/2020,2361.1,2352.25,2379.9,2360.4,-0.02965599051007533,0
DMART.EQ-NSE,11/24/2020,2367.95,2350.0,2429.9,2380.25,0.5167524419703889,1
DMART.EQ-NSE,11/25/2020,2370.0,2350.0,2399.5,2360.8,-0.38969840731954497,0
DMART.EQ-NSE,11/26/2020,2353.0,2343.2,2396.9,2373.05,0.8449042371631521,1
DMART.EQ-NSE,11/27/2020,2373.0,2220.05,2395.0,2289.2,-3.660667482089821,0
DMART.EQ-NSE,12/1/20,2330.0,2315.0,2450.0,2426.7,3.9848353731404718,1
DMART.EQ-NSE,12/2/20,2435.0,2380.15,2473.0,2456.0,0.8550488599348535,1
DMART.EQ-NSE,12/3/20,2460.1,2440.0,2479.3,2470.85,0.4350729506040432,1
DMART.EQ-NSE,12/4/20,2469.95,2415.55,2469.95,2441.9,-1.1486956877840915,0
DMART.EQ-NSE,12/7/20,2441.9,2413.0,2540.5,2526.45,3.3465930455777766,1
DMART.EQ-NSE,12/8/20,2530.0,2520.0,2689.0,2652.1,4.603898797179591,1
DMART.EQ-NSE,12/9/20,2652.0,2586.0,2755.0,2625.3,-1.017026625528504,0
DMART.EQ-NSE,12/10/20,2630.0,2575.85,2673.5,2622.05,-0.3031978795217413,0
DMART.EQ-NSE,12/11/20,2647.0,2632.0,2715.0,2685.1,1.418941566422104,1
DMART.EQ-NSE,12/14/2020,2715.0,2651.25,2745.0,2671.95,-1.611182843990351,0
DMART.EQ-NSE,12/15/2020,2672.0,2624.5,2688.9,2640.05,-1.2102043521902925,0
DMART.EQ-NSE,12/16/2020,2650.05,2605.0,2678.45,2627.05,-0.8755067471117792,0
DMART.EQ-NSE,12/17/2020,2645.0,2503.0,2650.0,2556.05,-3.479978873652699,0
DMART.EQ-NSE,12/18/2020,2574.0,2555.0,2650.0,2637.05,2.390929258072474,1
DMART.EQ-NSE,12/21/2020,2645.0,2460.8,2715.0,2682.4,1.3942737846704478,1
DMART.EQ-NSE,12/22/2020,2676.0,2552.25,2678.3,2625.75,-1.9137389317337903,0
DMART.EQ-NSE,12/23/2020,2650.0,2621.3,2675.0,2661.85,0.4451791047579656,1
DMART.EQ-NSE,12/24/2020,2661.85,2604.8,2700.0,2673.1,0.42085967603157387,1
DMART.EQ-NSE,12/28/2020,2685.95,2655.0,2698.95,2678.0,-0.29686333084390654,0
DMART.EQ-NSE,12/29/2020,2690.0,2645.0,2694.7,2665.7,-0.9115804479123751,0
DMART.EQ-NSE,12/30/2020,2666.2,2642.35,2725.0,2680.3,0.5260605156139374,1
DMART.EQ-NSE,12/31/2020,2691.0,2670.0,2780.0,2763.6,2.627008250108551,1
